UF;COD_MUN;NM_MUN;REDE;NOTA
MG;3113503;Carbonita;Pública;3.8
MG;3113602;Careaçu;Estadual;0.0
MG;3113602;Careaçu;Pública;0.0
MG;3113701;Carlos Chagas;Estadual;3.9
MG;3113701;Carlos Chagas;Pública;3.9
MG;3113800;Carmésia;Estadual;3.8
MG;3113800;Carmésia;Pública;3.8
MG;3113909;Carmo da Cachoeira;Estadual;0.0
MG;3113909;Carmo da Cachoeira;Pública;0.0
MG;3114006;Carmo da Mata;Estadual;0.0
MG;3114006;Carmo da Mata;Pública;0.0
MG;3114105;Carmo de Minas;Estadual;0.0
MG;3114105;Carmo de Minas;Federal;6.4
MG;3114105;Carmo de Minas;Pública;4.9
MG;3114204;Carmo do Cajuru;Estadual;4.2
MG;3114204;Carmo do Cajuru;Pública;4.2
MG;3114303;Carmo do Paranaíba;Estadual;4.6
MG;3114303;Carmo do Paranaíba;Pública;4.6
MG;3114402;Carmo do Rio Claro;Estadual;0.0
MG;3114402;Carmo do Rio Claro;Pública;0.0
MG;3114501;Carmópolis de Minas;Estadual;4.3
MG;3114501;Carmópolis de Minas;Pública;4.3
MG;3114550;Carneirinho;Estadual;4.4
MG;3114550;Carneirinho;Pública;4.4
MG;3114600;Carrancas;Estadual;0.0
MG;3114600;Carrancas;Pública;0.0
MG;3114709;Carvalhópolis;Estadual;4.9
MG;3114709;Carvalhópolis;Pública;4.9
MG;3114808;Carvalhos;Estadual;0.0
MG;3114808;Carvalhos;Pública;0.0
MG;3114907;Casa Grande;Estadual;5.4
MG;3114907;Casa Grande;Pública;5.4
MG;3115003;Cascalho Rico;Estadual;4.5
MG;3115003;Cascalho Rico;Pública;4.5
MG;3115102;Cássia;Estadual;0.0
MG;3115102;Cássia;Pública;0.0
MG;3115201;Conceição da Barra de Minas;Estadual;0.0
MG;3115201;Conceição da Barra de Minas;Pública;0.0
MG;3115300;Cataguases;Estadual;3.8
MG;3115300;Cataguases;Pública;3.8
MG;3115359;Catas Altas;Estadual;4.9
MG;3115359;Catas Altas;Pública;4.9
MG;3115409;Catas Altas da Noruega;Estadual;0.0
MG;3115409;Catas Altas da Noruega;Pública;0.0
MG;3115458;Catuji;Estadual;0.0
MG;3115458;Catuji;Pública;0.0
MG;3115474;Catuti;Estadual;4.4
MG;3115474;Catuti;Pública;4.4
MG;3115508;Caxambu;Estadual;4.2
MG;3115508;Caxambu;Pública;4.2
MG;3115607;Cedro do Abaeté;Estadual;0.0
MG;3115607;Cedro do Abaeté;Pública;0.0
MG;3115706;Central de Minas;Estadual;3.8
MG;3115706;Central de Minas;Pública;3.8
MG;3115805;Centralina;Estadual;0.0
MG;3115805;Centralina;Pública;0.0
MG;3115904;Chácara;Estadual;0.0
MG;3115904;Chácara;Pública;0.0
MG;3116001;Chalé;Estadual;0.0
MG;3116001;Chalé;Pública;0.0
MG;3116100;Chapada do Norte;Estadual;4.1
MG;3116100;Chapada do Norte;Pública;4.1
MG;3116159;Chapada Gaúcha;Estadual;3.9
MG;3116159;Chapada Gaúcha;Pública;3.9
MG;3116209;Chiador;Estadual;3.6
MG;3116209;Chiador;Pública;3.6
MG;3116308;Cipotânea;Estadual;0.0
MG;3116308;Cipotânea;Pública;0.0
MG;3116407;Claraval;Estadual;0.0
MG;3116407;Claraval;Pública;0.0
MG;3116506;Claro dos Poções;Estadual;4.0
MG;3116506;Claro dos Poções;Pública;4.0
MG;3116605;Cláudio;Estadual;4.6
MG;3116605;Cláudio;Pública;4.6
MG;3116704;Coimbra;Estadual;4.8
MG;3116704;Coimbra;Pública;4.8
MG;3116803;Coluna;Estadual;0.0
MG;3116803;Coluna;Pública;0.0
MG;3116902;Comendador Gomes;Estadual;0.0
MG;3116902;Comendador Gomes;Pública;0.0
MG;3117009;Comercinho;Estadual;4.1
MG;3117009;Comercinho;Pública;4.1
MG;3117108;Conceição da Aparecida;Estadual;0.0
MG;3117108;Conceição da Aparecida;Pública;0.0
MG;3117207;Conceição das Pedras;Estadual;0.0
MG;3117207;Conceição das Pedras;Pública;0.0
MG;3117306;Conceição das Alagoas;Estadual;3.9
MG;3117306;Conceição das Alagoas;Pública;3.9
MG;3117405;Conceição de Ipanema;Estadual;4.1
MG;3117405;Conceição de Ipanema;Pública;4.1
MG;3117504;Conceição do Mato Dentro;Estadual;0.0
MG;3117504;Conceição do Mato Dentro;Pública;0.0
MG;3117603;Conceição do Pará;Estadual;3.7
MG;3117603;Conceição do Pará;Pública;3.7
MG;3117702;Conceição do Rio Verde;Estadual;0.0
MG;3117702;Conceição do Rio Verde;Pública;0.0
MG;3117801;Conceição dos Ouros;Estadual;0.0
MG;3117801;Conceição dos Ouros;Pública;0.0
MG;3117836;Cônego Marinho;Estadual;3.9
MG;3117836;Cônego Marinho;Pública;3.9
MG;3117876;Confins;Estadual;0.0
MG;3117876;Confins;Pública;0.0
MG;3117900;Congonhal;Estadual;0.0
MG;3117900;Congonhal;Pública;0.0
MG;3118007;Congonhas;Estadual;4.4
MG;3118007;Congonhas;Federal;0.0
MG;3118007;Congonhas;Pública;4.9
MG;3118106;Congonhas do Norte;Estadual;0.0
MG;3118106;Congonhas do Norte;Pública;0.0
MG;3118205;Conquista;Estadual;0.0
MG;3118205;Conquista;Pública;0.0
MG;3118304;Conselheiro Lafaiete;Estadual;4.7
MG;3118304;Conselheiro Lafaiete;Federal;0.0
MG;3118304;Conselheiro Lafaiete;Municipal;0.0
MG;3118304;Conselheiro Lafaiete;Pública;4.8
MG;3118403;Conselheiro Pena;Estadual;4.4
MG;3118403;Conselheiro Pena;Pública;4.4
MG;3118502;Consolação;Estadual;0.0
MG;3118502;Consolação;Pública;0.0
MG;3118601;Contagem;Estadual;0.0
MG;3118601;Contagem;Federal;0.0
MG;3118601;Contagem;Municipal;0.0
MG;3118601;Contagem;Pública;0.0
MG;3118700;Coqueiral;Estadual;0.0
MG;3118700;Coqueiral;Pública;0.0
MG;3118809;Coração de Jesus;Estadual;3.5
MG;3118809;Coração de Jesus;Pública;3.5
MG;3118908;Cordisburgo;Estadual;4.2
MG;3118908;Cordisburgo;Pública;4.2
MG;3119005;Cordislândia;Estadual;0.0
MG;3119005;Cordislândia;Pública;0.0
MG;3119104;Corinto;Estadual;4.0
MG;3119104;Corinto;Pública;4.0
MG;3119203;Coroaci;Estadual;4.1
MG;3119203;Coroaci;Pública;4.1
MG;3119302;Coromandel;Estadual;4.5
MG;3119302;Coromandel;Pública;4.5
MG;3119401;Coronel Fabriciano;Estadual;4.3
MG;3119401;Coronel Fabriciano;Pública;4.3
MG;3119500;Coronel Murta;Estadual;3.9
MG;3119500;Coronel Murta;Pública;3.9
MG;3119609;Coronel Pacheco;Estadual;5.1
MG;3119609;Coronel Pacheco;Pública;5.1
MG;3119708;Coronel Xavier Chaves;Estadual;0.0
MG;3119708;Coronel Xavier Chaves;Pública;0.0
MG;3119807;Córrego Danta;Estadual;0.0
MG;3119807;Córrego Danta;Pública;0.0
MG;3119906;Córrego do Bom Jesus;Estadual;4.8
MG;3119906;Córrego do Bom Jesus;Pública;4.8
MG;3119955;Córrego Fundo;Estadual;0.0
MG;3119955;Córrego Fundo;Pública;0.0
MG;3120003;Córrego Novo;Estadual;4.6
MG;3120003;Córrego Novo;Pública;4.6
MG;3120102;Couto de Magalhães de Minas;Estadual;4.4
MG;3120102;Couto de Magalhães de Minas;Pública;4.4
MG;3120151;Crisólita;Estadual;0.0
MG;3120151;Crisólita;Pública;0.0
MG;3120201;Cristais;Estadual;0.0
MG;3120201;Cristais;Pública;0.0
MG;3120300;Cristália;Estadual;0.0
MG;3120300;Cristália;Pública;0.0
MG;3120409;Cristiano Otoni;Estadual;0.0
MG;3120409;Cristiano Otoni;Pública;0.0
MG;3120508;Cristina;Estadual;0.0
MG;3120508;Cristina;Pública;0.0
MG;3120607;Crucilândia;Estadual;4.2
MG;3120607;Crucilândia;Pública;4.2
MG;3120706;Cruzeiro da Fortaleza;Estadual;4.4
MG;3120706;Cruzeiro da Fortaleza;Pública;4.4
MG;3120805;Cruzília;Estadual;4.3
MG;3120805;Cruzília;Pública;4.3
MG;3120839;Cuparaque;Estadual;0.0
MG;3120839;Cuparaque;Pública;0.0
MG;3120870;Curral de Dentro;Estadual;3.7
MG;3120870;Curral de Dentro;Pública;3.7
MG;3120904;Curvelo;Estadual;4.2
MG;3120904;Curvelo;Federal;0.0
MG;3120904;Curvelo;Pública;4.5
MG;3121001;Datas;Estadual;4.2
MG;3121001;Datas;Pública;4.2
MG;3121100;Delfim Moreira;Estadual;4.5
MG;3121100;Delfim Moreira;Pública;4.5
MG;3121209;Delfinópolis;Estadual;0.0
MG;3121209;Delfinópolis;Pública;0.0
MG;3121258;Delta;Estadual;0.0
MG;3121258;Delta;Pública;0.0
MG;3121308;Descoberto;Estadual;0.0
MG;3121308;Descoberto;Pública;0.0
MG;3121407;Desterro de Entre Rios;Estadual;4.7
MG;3121407;Desterro de Entre Rios;Pública;4.7
MG;3121506;Desterro do Melo;Estadual;5.3
MG;3121506;Desterro do Melo;Pública;5.3
MG;3121605;Diamantina;Estadual;4.0
MG;3121605;Diamantina;Pública;4.0
MG;3121704;Diogo de Vasconcelos;Estadual;0.0
MG;3121704;Diogo de Vasconcelos;Pública;0.0
MG;3121803;Dionísio;Estadual;4.8
MG;3121803;Dionísio;Pública;4.8
MG;3121902;Divinésia;Estadual;0.0
MG;3121902;Divinésia;Pública;0.0
MG;3122009;Divino;Estadual;0.0
MG;3122009;Divino;Pública;0.0
MG;3122108;Divino das Laranjeiras;Estadual;4.7
MG;3122108;Divino das Laranjeiras;Pública;4.7
MG;3122207;Divinolândia de Minas;Estadual;0.0
MG;3122207;Divinolândia de Minas;Pública;0.0
MG;3122306;Divinópolis;Estadual;4.7
MG;3122306;Divinópolis;Federal;0.0
MG;3122306;Divinópolis;Pública;4.8
MG;3122355;Divisa Alegre;Estadual;0.0
MG;3122355;Divisa Alegre;Pública;0.0
MG;3122405;Divisa Nova;Estadual;0.0
MG;3122405;Divisa Nova;Pública;0.0
MG;3122454;Divisópolis;Estadual;0.0
MG;3122454;Divisópolis;Pública;0.0
MG;3122470;Dom Bosco;Estadual;0.0
MG;3122470;Dom Bosco;Pública;0.0
MG;3122504;Dom Cavati;Estadual;0.0
MG;3122504;Dom Cavati;Pública;0.0
MG;3122603;Dom Joaquim;Estadual;3.9
MG;3122603;Dom Joaquim;Pública;3.9
MG;3122702;Dom Silvério;Estadual;4.4
MG;3122702;Dom Silvério;Pública;4.4
MG;3122801;Dom Viçoso;Estadual;5.3
MG;3122801;Dom Viçoso;Pública;5.3
MG;3122900;Dona Euzébia;Estadual;4.4
MG;3122900;Dona Euzébia;Pública;4.4
MG;3123007;Dores de Campos;Estadual;4.4
MG;3123007;Dores de Campos;Pública;4.4
MG;3123106;Dores de Guanhães;Estadual;4.5
MG;3123106;Dores de Guanhães;Pública;4.5
MG;3123205;Dores do Indaiá;Estadual;0.0
MG;3123205;Dores do Indaiá;Municipal;0.0
MG;3123205;Dores do Indaiá;Pública;0.0
MG;3123304;Dores do Turvo;Estadual;4.7
MG;3123304;Dores do Turvo;Pública;4.7
MG;3123403;Doresópolis;Estadual;4.6
MG;3123403;Doresópolis;Pública;4.6
MG;3123502;Douradoquara;Estadual;3.9
MG;3123502;Douradoquara;Pública;3.9
MG;3123528;Durandé;Estadual;4.0
MG;3123528;Durandé;Pública;4.0
MG;3123601;Elói Mendes;Estadual;4.3
MG;3123601;Elói Mendes;Pública;4.3
MG;3123700;Engenheiro Caldas;Estadual;0.0
MG;3123700;Engenheiro Caldas;Pública;0.0
MG;3123809;Engenheiro Navarro;Estadual;0.0
MG;3123809;Engenheiro Navarro;Pública;0.0
MG;3123858;Entre Folhas;Estadual;5.1
MG;3123858;Entre Folhas;Pública;5.1
MG;3123908;Entre Rios de Minas;Estadual;4.7
MG;3123908;Entre Rios de Minas;Pública;4.7
MG;3124005;Ervália;Estadual;4.3
MG;3124005;Ervália;Pública;4.3
MG;3124104;Esmeraldas;Estadual;3.9
MG;3124104;Esmeraldas;Pública;3.9
MG;3124203;Espera Feliz;Estadual;3.5
MG;3124203;Espera Feliz;Pública;3.5
MG;3124302;Espinosa;Estadual;4.0
MG;3124302;Espinosa;Pública;4.0
MG;3124401;Espírito Santo do Dourado;Estadual;0.0
MG;3124401;Espírito Santo do Dourado;Pública;0.0
MG;3124500;Estiva;Estadual;4.4
MG;3124500;Estiva;Pública;4.4
MG;3124609;Estrela Dalva;Estadual;0.0
MG;3124609;Estrela Dalva;Pública;0.0
MG;3124708;Estrela do Indaiá;Estadual;4.0
MG;3124708;Estrela do Indaiá;Pública;4.0
MG;3124807;Estrela do Sul;Estadual;4.4
MG;3124807;Estrela do Sul;Pública;4.4
MG;3124906;Eugenópolis;Estadual;0.0
MG;3124906;Eugenópolis;Pública;0.0
MG;3125002;Ewbank da Câmara;Estadual;0.0
MG;3125002;Ewbank da Câmara;Pública;0.0
MG;3125101;Extrema;Estadual;4.1
MG;3125101;Extrema;Pública;4.1
MG;3125200;Fama;Estadual;0.0
MG;3125200;Fama;Pública;0.0
MG;3125309;Faria Lemos;Estadual;0.0
MG;3125309;Faria Lemos;Pública;0.0
MG;3125408;Felício dos Santos;Estadual;4.3
MG;3125408;Felício dos Santos;Pública;4.3
MG;3125507;São Gonçalo do Rio Preto;Estadual;0.0
MG;3125507;São Gonçalo do Rio Preto;Pública;0.0
MG;3125606;Felisburgo;Estadual;0.0
MG;3125606;Felisburgo;Pública;0.0
MG;3125705;Felixlândia;Estadual;3.7
MG;3125705;Felixlândia;Pública;3.7
MG;3125804;Fernandes Tourinho;Estadual;0.0
MG;3125804;Fernandes Tourinho;Pública;0.0
MG;3125903;Ferros;Estadual;4.0
MG;3125903;Ferros;Pública;4.0
MG;3125952;Fervedouro;Estadual;3.9
MG;3125952;Fervedouro;Pública;3.9
MG;3126000;Florestal;Estadual;0.0
MG;3126000;Florestal;Federal;0.0
MG;3126000;Florestal;Pública;5.0
MG;3126109;Formiga;Estadual;4.8
MG;3126109;Formiga;Federal;0.0
MG;3126109;Formiga;Pública;4.9
MG;3126208;Formoso;Estadual;3.9
MG;3126208;Formoso;Pública;3.9
MG;3126307;Fortaleza de Minas;Estadual;0.0
MG;3126307;Fortaleza de Minas;Pública;0.0
MG;3126406;Fortuna de Minas;Estadual;0.0
MG;3126406;Fortuna de Minas;Pública;0.0
MG;3126505;Francisco Badaró;Estadual;4.1
MG;3126505;Francisco Badaró;Pública;4.1
MG;3126604;Francisco Dumont;Estadual;0.0
MG;3126604;Francisco Dumont;Pública;0.0
MG;3126703;Francisco Sá;Estadual;3.7
MG;3126703;Francisco Sá;Pública;3.7
MG;3126752;Franciscópolis;Estadual;0.0
MG;3126752;Franciscópolis;Pública;0.0
MG;3126802;Frei Gaspar;Estadual;0.0
MG;3126802;Frei Gaspar;Pública;0.0
MG;3126901;Frei Inocêncio;Estadual;0.0
MG;3126901;Frei Inocêncio;Pública;0.0
MG;3126950;Frei Lagonegro;Estadual;4.6
MG;3126950;Frei Lagonegro;Pública;4.6
MG;3127008;Fronteira;Estadual;0.0
MG;3127008;Fronteira;Pública;0.0
MG;3127057;Fronteira dos Vales;Estadual;0.0
MG;3127057;Fronteira dos Vales;Pública;0.0
MG;3127073;Fruta de Leite;Estadual;0.0
MG;3127073;Fruta de Leite;Pública;0.0
MG;3127107;Frutal;Estadual;3.8
MG;3127107;Frutal;Pública;3.8
MG;3127206;Funilândia;Estadual;4.1
MG;3127206;Funilândia;Pública;4.1
MG;3127305;Galiléia;Estadual;0.0
MG;3127305;Galiléia;Pública;0.0
MG;3127339;Gameleiras;Estadual;3.8
MG;3127339;Gameleiras;Pública;3.8
MG;3127354;Glaucilândia;Estadual;4.3
MG;3127354;Glaucilândia;Pública;4.3
MG;3127370;Goiabeira;Estadual;0.0
MG;3127370;Goiabeira;Pública;0.0
MG;3127388;Goianá;Estadual;4.3
MG;3127388;Goianá;Pública;4.3
MG;3127404;Gonçalves;Estadual;0.0
MG;3127404;Gonçalves;Pública;0.0
MG;3127503;Gonzaga;Estadual;3.7
MG;3127503;Gonzaga;Pública;3.7
MG;3127602;Gouveia;Estadual;4.5
MG;3127602;Gouveia;Pública;4.5
MG;3127701;Governador Valadares;Estadual;4.2
MG;3127701;Governador Valadares;Federal;0.0
MG;3127701;Governador Valadares;Pública;4.2
MG;3127800;Grão Mogol;Estadual;0.0
MG;3127800;Grão Mogol;Pública;0.0
MG;3127909;Grupiara;Estadual;4.4
MG;3127909;Grupiara;Pública;4.4
MG;3128006;Guanhães;Estadual;0.0
MG;3128006;Guanhães;Pública;0.0
MG;3128105;Guapé;Estadual;0.0
MG;3128105;Guapé;Pública;0.0
MG;3128204;Guaraciaba;Estadual;4.5
MG;3128204;Guaraciaba;Pública;4.5
MG;3128253;Guaraciama;Estadual;0.0
MG;3128253;Guaraciama;Pública;0.0
MG;3128303;Guaranésia;Estadual;0.0
MG;3128303;Guaranésia;Pública;0.0
MG;3128402;Guarani;Estadual;0.0
MG;3128402;Guarani;Pública;0.0
MG;3128501;Guarará;Estadual;4.9
MG;3128501;Guarará;Pública;4.9
MG;3128600;Guarda-Mor;Estadual;4.1
MG;3128600;Guarda-Mor;Pública;4.1
MG;3128709;Guaxupé;Estadual;4.0
MG;3128709;Guaxupé;Pública;4.0
MG;3128808;Guidoval;Estadual;4.9
MG;3128808;Guidoval;Pública;4.9
MG;3128907;Guimarânia;Estadual;4.1
MG;3128907;Guimarânia;Pública;4.1
MG;3129004;Guiricema;Estadual;0.0
MG;3129004;Guiricema;Pública;0.0
MG;3129103;Gurinhatã;Estadual;0.0
MG;3129103;Gurinhatã;Pública;0.0
MG;3129202;Heliodora;Estadual;0.0
MG;3129202;Heliodora;Pública;0.0
MG;3129301;Iapu;Estadual;4.3
MG;3129301;Iapu;Pública;4.3
MG;3129400;Ibertioga;Estadual;0.0
MG;3129400;Ibertioga;Pública;0.0
MG;3129509;Ibiá;Estadual;4.4
MG;3129509;Ibiá;Municipal;3.8
MG;3129509;Ibiá;Pública;4.4
MG;3129608;Ibiaí;Estadual;0.0
MG;3129608;Ibiaí;Pública;0.0
MG;3129657;Ibiracatu;Estadual;4.0
MG;3129657;Ibiracatu;Pública;4.0
MG;3129707;Ibiraci;Estadual;4.1
MG;3129707;Ibiraci;Pública;4.1
MG;3129806;Ibirité;Estadual;3.9
MG;3129806;Ibirité;Federal;0.0
MG;3129806;Ibirité;Pública;4.1
MG;3129905;Ibitiúra de Minas;Estadual;4.4
MG;3129905;Ibitiúra de Minas;Pública;4.4
MG;3130002;Ibituruna;Estadual;3.7
MG;3130002;Ibituruna;Pública;3.7
MG;3130051;Icaraí de Minas;Estadual;3.9
MG;3130051;Icaraí de Minas;Pública;3.9
MG;3130101;Igarapé;Estadual;0.0
MG;3130101;Igarapé;Pública;0.0
MG;3130200;Igaratinga;Estadual;4.6
MG;3130200;Igaratinga;Pública;4.6
MG;3130309;Iguatama;Estadual;0.0
MG;3130309;Iguatama;Pública;0.0
MG;3130408;Ijaci;Estadual;0.0
MG;3130408;Ijaci;Pública;0.0
MG;3130507;Ilicínea;Estadual;4.5
MG;3130507;Ilicínea;Pública;4.5
MG;3130556;Imbé de Minas;Estadual;4.2
MG;3130556;Imbé de Minas;Pública;4.2
MG;3130606;Inconfidentes;Estadual;0.0
MG;3130606;Inconfidentes;Federal;0.0
MG;3130606;Inconfidentes;Pública;0.0
MG;3130655;Indaiabira;Estadual;4.3
MG;3130655;Indaiabira;Pública;4.3
MG;3130705;Indianópolis;Estadual;0.0
MG;3130705;Indianópolis;Pública;0.0
MG;3130804;Ingaí;Estadual;4.2
MG;3130804;Ingaí;Pública;4.2
MG;3130903;Inhapim;Estadual;4.5
MG;3130903;Inhapim;Pública;4.5
MG;3131000;Inhaúma;Estadual;0.0
MG;3131000;Inhaúma;Pública;0.0
MG;3131109;Inimutaba;Estadual;0.0
MG;3131109;Inimutaba;Pública;0.0
MG;3131158;Ipaba;Estadual;3.9
MG;3131158;Ipaba;Pública;3.9
MG;3131208;Ipanema;Estadual;4.6
MG;3131208;Ipanema;Pública;4.6
MG;3131307;Ipatinga;Estadual;4.8
MG;3131307;Ipatinga;Federal;0.0
MG;3131307;Ipatinga;Pública;4.8
MG;3131406;Ipiaçu;Estadual;4.3
MG;3131406;Ipiaçu;Pública;4.3
MG;3131505;Ipuiúna;Estadual;0.0
MG;3131505;Ipuiúna;Pública;0.0
MG;3131604;Iraí de Minas;Estadual;4.4
MG;3131604;Iraí de Minas;Pública;4.4
MG;3131703;Itabira;Estadual;4.4
MG;3131703;Itabira;Pública;4.4
MG;3131802;Itabirinha;Estadual;4.1
MG;3131802;Itabirinha;Pública;4.1
MG;3131901;Itabirito;Estadual;4.1
MG;3131901;Itabirito;Federal;0.0
MG;3131901;Itabirito;Pública;4.1
MG;3132008;Itacambira;Estadual;0.0
MG;3132008;Itacambira;Pública;0.0
MG;3132107;Itacarambi;Estadual;3.6
MG;3132107;Itacarambi;Pública;3.6
MG;3132206;Itaguara;Estadual;4.2
MG;3132206;Itaguara;Pública;4.2
MG;3132305;Itaipé;Estadual;0.0
MG;3132305;Itaipé;Pública;0.0
MG;3132404;Itajubá;Estadual;4.4
MG;3132404;Itajubá;Pública;4.4
MG;3132503;Itamarandiba;Estadual;4.5
MG;3132503;Itamarandiba;Pública;4.5
MG;3132602;Itamarati de Minas;Estadual;4.0
MG;3132602;Itamarati de Minas;Pública;4.0
MG;3132701;Itambacuri;Estadual;0.0
MG;3132701;Itambacuri;Pública;0.0
MG;3132800;Itambé do Mato Dentro;Estadual;0.0
MG;3132800;Itambé do Mato Dentro;Pública;0.0
MG;3132909;Itamogi;Estadual;0.0
MG;3132909;Itamogi;Pública;0.0
MG;3133006;Itamonte;Estadual;0.0
MG;3133006;Itamonte;Pública;0.0
MG;3133105;Itanhandu;Estadual;0.0
MG;3133105;Itanhandu;Pública;0.0
MG;3133204;Itanhomi;Estadual;4.2
MG;3133204;Itanhomi;Pública;4.2
MG;3133303;Itaobim;Estadual;3.8
MG;3133303;Itaobim;Pública;3.8
MG;3133402;Itapagipe;Estadual;0.0
MG;3133402;Itapagipe;Pública;0.0
MG;3133501;Itapecerica;Estadual;4.6
MG;3133501;Itapecerica;Pública;4.6
MG;3133600;Itapeva;Estadual;0.0
MG;3133600;Itapeva;Pública;0.0
MG;3133709;Itatiaiuçu;Estadual;0.0
MG;3133709;Itatiaiuçu;Pública;0.0
MG;3133758;Itaú de Minas;Estadual;4.4
MG;3133758;Itaú de Minas;Pública;4.4
MG;3133808;Itaúna;Estadual;4.5
MG;3133808;Itaúna;Pública;4.5
MG;3133907;Itaverava;Estadual;4.3
MG;3133907;Itaverava;Pública;4.3
MG;3134004;Itinga;Estadual;3.8
MG;3134004;Itinga;Pública;3.8
MG;3134103;Itueta;Estadual;0.0
MG;3134103;Itueta;Pública;0.0
MG;3134202;Ituiutaba;Estadual;3.9
MG;3134202;Ituiutaba;Federal;0.0
MG;3134202;Ituiutaba;Municipal;0.0
MG;3134202;Ituiutaba;Pública;0.0
MG;3134301;Itumirim;Estadual;4.1
MG;3134301;Itumirim;Pública;4.1
MG;3134400;Iturama;Estadual;4.0
MG;3134400;Iturama;Pública;4.0
MG;3134509;Itutinga;Estadual;0.0
MG;3134509;Itutinga;Pública;0.0
MG;3134608;Jaboticatubas;Estadual;4.5
MG;3134608;Jaboticatubas;Pública;4.5
MG;3134707;Jacinto;Estadual;3.7
MG;3134707;Jacinto;Pública;3.7
MG;3134806;Jacuí;Estadual;4.2
MG;3134806;Jacuí;Pública;4.2
MG;3134905;Jacutinga;Estadual;0.0
MG;3134905;Jacutinga;Pública;0.0
MG;3135001;Jaguaraçu;Estadual;0.0
MG;3135001;Jaguaraçu;Pública;0.0
MG;3135050;Jaíba;Estadual;0.0
MG;3135050;Jaíba;Pública;0.0
MG;3135076;Jampruca;Estadual;0.0
MG;3135076;Jampruca;Pública;0.0
MG;3135100;Janaúba;Estadual;4.1
MG;3135100;Janaúba;Federal;0.0
MG;3135100;Janaúba;Pública;4.4
MG;3135209;Januária;Estadual;0.0
MG;3135209;Januária;Federal;0.0
MG;3135209;Januária;Pública;0.0
MG;3135308;Japaraíba;Estadual;0.0
MG;3135308;Japaraíba;Pública;0.0
MG;3135357;Japonvar;Estadual;3.8
MG;3135357;Japonvar;Pública;3.8
MG;3135407;Jeceaba;Estadual;4.3
MG;3135407;Jeceaba;Pública;4.3
MG;3135456;Jenipapo de Minas;Estadual;4.3
MG;3135456;Jenipapo de Minas;Pública;4.3
MG;3135506;Jequeri;Estadual;0.0
MG;3135506;Jequeri;Pública;0.0
MG;3135605;Jequitaí;Estadual;0.0
MG;3135605;Jequitaí;Pública;0.0
MG;3135704;Jequitibá;Estadual;0.0
MG;3135704;Jequitibá;Pública;0.0
MG;3135803;Jequitinhonha;Estadual;3.5
MG;3135803;Jequitinhonha;Pública;3.5
MG;3135902;Jesuânia;Estadual;4.9
MG;3135902;Jesuânia;Pública;4.9
MG;3136009;Joaíma;Estadual;3.6
MG;3136009;Joaíma;Pública;3.6
MG;3136108;Joanésia;Estadual;0.0
MG;3136108;Joanésia;Pública;0.0
MG;3136207;João Monlevade;Estadual;4.8
MG;3136207;João Monlevade;Pública;4.8
MG;3136306;João Pinheiro;Estadual;4.2
MG;3136306;João Pinheiro;Pública;4.2
MG;3136405;Joaquim Felício;Estadual;4.7
MG;3136405;Joaquim Felício;Pública;4.7
MG;3136504;Jordânia;Estadual;0.0
MG;3136504;Jordânia;Pública;0.0
MG;3136520;José Gonçalves de Minas;Estadual;3.8
MG;3136520;José Gonçalves de Minas;Pública;3.8
MG;3136553;José Raydan;Estadual;4.3
MG;3136553;José Raydan;Pública;4.3
MG;3136579;Josenópolis;Estadual;0.0
MG;3136579;Josenópolis;Pública;0.0
MG;3136603;Nova União;Estadual;4.4
MG;3136603;Nova União;Pública;4.4
MG;3136652;Juatuba;Estadual;4.3
MG;3136652;Juatuba;Pública;4.3
MG;3136702;Juiz de Fora;Estadual;0.0
MG;3136702;Juiz de Fora;Federal;0.0
MG;3136702;Juiz de Fora;Pública;0.0
MG;3136801;Juramento;Estadual;0.0
MG;3136801;Juramento;Pública;0.0
MG;3136900;Juruaia;Estadual;0.0
MG;3136900;Juruaia;Pública;0.0
MG;3136959;Juvenília;Estadual;3.6
MG;3136959;Juvenília;Pública;3.6
MG;3137007;Ladainha;Estadual;0.0
MG;3137007;Ladainha;Pública;0.0
MG;3137106;Lagamar;Estadual;4.2
MG;3137106;Lagamar;Pública;4.2
MG;3137205;Lagoa da Prata;Estadual;4.7
MG;3137205;Lagoa da Prata;Pública;4.7
MG;3137304;Lagoa dos Patos;Estadual;0.0
MG;3137304;Lagoa dos Patos;Pública;0.0
MG;3137403;Lagoa Dourada;Estadual;5.2
MG;3137403;Lagoa Dourada;Pública;5.2
MG;3137502;Lagoa Formosa;Estadual;5.0
MG;3137502;Lagoa Formosa;Pública;5.0
MG;3137536;Lagoa Grande;Estadual;0.0
MG;3137536;Lagoa Grande;Pública;0.0
MG;3137601;Lagoa Santa;Estadual;3.9
MG;3137601;Lagoa Santa;Pública;3.9
MG;3137700;Lajinha;Estadual;3.8
MG;3137700;Lajinha;Pública;3.8
MG;3137809;Lambari;Estadual;5.3
MG;3137809;Lambari;Pública;5.3
MG;3137908;Lamim;Estadual;4.4
MG;3137908;Lamim;Pública;4.4
MG;3138005;Laranjal;Estadual;4.3
MG;3138005;Laranjal;Pública;4.3
MG;3138104;Lassance;Estadual;0.0
MG;3138104;Lassance;Pública;0.0
MG;3138203;Lavras;Estadual;4.4
MG;3138203;Lavras;Pública;4.4
MG;3138302;Leandro Ferreira;Estadual;0.0
