UF;COD_MUN;NM_MUN;REDE;NOTA
CE;2302503;Brejo Santo;Pública;6.4
CE;2302602;Camocim;Municipal;6.5
CE;2302602;Camocim;Pública;6.5
CE;2302701;Campos Sales;Municipal;5.4
CE;2302701;Campos Sales;Pública;5.4
CE;2302800;Canindé;Municipal;6.0
CE;2302800;Canindé;Pública;6.0
CE;2302909;Capistrano;Municipal;5.0
CE;2302909;Capistrano;Pública;5.0
CE;2303006;Caridade;Municipal;5.5
CE;2303006;Caridade;Pública;5.5
CE;2303105;Cariré;Municipal;6.6
CE;2303105;Cariré;Pública;6.6
CE;2303204;Caririaçu;Municipal;5.5
CE;2303204;Caririaçu;Pública;5.5
CE;2303303;Cariús;Municipal;6.2
CE;2303303;Cariús;Pública;6.2
CE;2303402;Carnaubal;Municipal;6.0
CE;2303402;Carnaubal;Pública;6.0
CE;2303501;Cascavel;Municipal;6.4
CE;2303501;Cascavel;Pública;6.4
CE;2303600;Catarina;Municipal;5.8
CE;2303600;Catarina;Pública;5.8
CE;2303659;Catunda;Municipal;8.8
CE;2303659;Catunda;Pública;8.8
CE;2303709;Caucaia;Estadual;4.4
CE;2303709;Caucaia;Municipal;5.3
CE;2303709;Caucaia;Pública;5.3
CE;2303808;Cedro;Estadual;0.0
CE;2303808;Cedro;Municipal;5.9
CE;2303808;Cedro;Pública;5.9
CE;2303907;Chaval;Municipal;5.9
CE;2303907;Chaval;Pública;5.9
CE;2303931;Choró;Municipal;5.7
CE;2303931;Choró;Pública;5.7
CE;2303956;Chorozinho;Municipal;6.4
CE;2303956;Chorozinho;Pública;6.4
CE;2304004;Coreaú;Municipal;6.3
CE;2304004;Coreaú;Pública;6.3
CE;2304103;Crateús;Estadual;5.6
CE;2304103;Crateús;Municipal;6.5
CE;2304103;Crateús;Pública;6.5
CE;2304202;Crato;Estadual;0.0
CE;2304202;Crato;Municipal;5.6
CE;2304202;Crato;Pública;5.6
CE;2304236;Croatá;Municipal;6.6
CE;2304236;Croatá;Pública;6.6
CE;2304251;Cruz;Municipal;9.0
CE;2304251;Cruz;Pública;9.0
CE;2304269;Deputado Irapuan Pinheiro;Municipal;8.2
CE;2304269;Deputado Irapuan Pinheiro;Pública;8.2
CE;2304277;Ereré;Municipal;6.5
CE;2304277;Ereré;Pública;6.5
CE;2304285;Eusébio;Estadual;0.0
CE;2304285;Eusébio;Municipal;6.5
CE;2304285;Eusébio;Pública;6.5
CE;2304301;Farias Brito;Municipal;6.1
CE;2304301;Farias Brito;Pública;6.1
CE;2304350;Forquilha;Municipal;6.0
CE;2304350;Forquilha;Pública;6.0
CE;2304400;Fortaleza;Estadual;7.9
CE;2304400;Fortaleza;Municipal;5.8
CE;2304400;Fortaleza;Pública;5.9
CE;2304459;Fortim;Municipal;6.6
CE;2304459;Fortim;Pública;6.6
CE;2304509;Frecheirinha;Municipal;9.2
CE;2304509;Frecheirinha;Pública;9.2
CE;2304608;General Sampaio;Municipal;6.4
CE;2304608;General Sampaio;Pública;6.4
CE;2304657;Graça;Municipal;8.6
CE;2304657;Graça;Pública;8.6
CE;2304707;Granja;Municipal;5.5
CE;2304707;Granja;Pública;5.5
CE;2304806;Granjeiro;Municipal;0.0
CE;2304806;Granjeiro;Pública;0.0
CE;2304905;Groaíras;Municipal;7.4
CE;2304905;Groaíras;Pública;7.4
CE;2304954;Guaiúba;Municipal;5.3
CE;2304954;Guaiúba;Pública;5.3
CE;2305001;Guaraciaba do Norte;Municipal;7.5
CE;2305001;Guaraciaba do Norte;Pública;7.5
CE;2305100;Guaramiranga;Municipal;6.3
CE;2305100;Guaramiranga;Pública;6.3
CE;2305209;Hidrolândia;Municipal;6.3
CE;2305209;Hidrolândia;Pública;6.3
CE;2305233;Horizonte;Municipal;6.5
CE;2305233;Horizonte;Pública;6.5
CE;2305266;Ibaretama;Municipal;5.1
CE;2305266;Ibaretama;Pública;5.1
CE;2305308;Ibiapina;Municipal;5.4
CE;2305308;Ibiapina;Pública;5.4
CE;2305332;Ibicuitinga;Municipal;6.4
CE;2305332;Ibicuitinga;Pública;6.4
CE;2305357;Icapuí;Municipal;6.0
CE;2305357;Icapuí;Pública;6.0
CE;2305407;Icó;Municipal;4.8
CE;2305407;Icó;Pública;4.8
CE;2305506;Iguatu;Municipal;5.4
CE;2305506;Iguatu;Pública;5.4
CE;2305605;Independência;Municipal;8.7
CE;2305605;Independência;Pública;8.7
CE;2305654;Ipaporanga;Municipal;6.6
CE;2305654;Ipaporanga;Pública;6.6
CE;2305704;Ipaumirim;Municipal;4.9
CE;2305704;Ipaumirim;Pública;4.9
CE;2305803;Ipu;Municipal;6.5
CE;2305803;Ipu;Pública;6.5
CE;2305902;Ipueiras;Municipal;6.1
CE;2305902;Ipueiras;Pública;6.1
CE;2306009;Iracema;Municipal;5.9
CE;2306009;Iracema;Pública;5.9
CE;2306108;Irauçuba;Municipal;6.2
CE;2306108;Irauçuba;Pública;6.2
CE;2306207;Itaiçaba;Municipal;6.7
CE;2306207;Itaiçaba;Pública;6.7
CE;2306256;Itaitinga;Municipal;5.9
CE;2306256;Itaitinga;Pública;5.9
CE;2306306;Itapajé;Municipal;6.3
CE;2306306;Itapajé;Pública;6.3
CE;2306405;Itapipoca;Estadual;0.0
CE;2306405;Itapipoca;Municipal;6.0
CE;2306405;Itapipoca;Pública;6.0
CE;2306504;Itapiúna;Municipal;7.5
CE;2306504;Itapiúna;Pública;7.5
CE;2306553;Itarema;Municipal;6.0
CE;2306553;Itarema;Pública;6.0
CE;2306603;Itatira;Municipal;6.1
CE;2306603;Itatira;Pública;6.1
CE;2306702;Jaguaretama;Municipal;5.8
CE;2306702;Jaguaretama;Pública;5.8
CE;2306801;Jaguaribara;Municipal;6.4
CE;2306801;Jaguaribara;Pública;6.4
CE;2306900;Jaguaribe;Municipal;5.9
CE;2306900;Jaguaribe;Pública;5.9
CE;2307007;Jaguaruana;Municipal;6.3
CE;2307007;Jaguaruana;Pública;6.3
CE;2307106;Jardim;Municipal;5.4
CE;2307106;Jardim;Pública;5.4
CE;2307205;Jati;Municipal;6.0
CE;2307205;Jati;Pública;6.0
CE;2307254;Jijoca de Jericoacoara;Municipal;9.1
CE;2307254;Jijoca de Jericoacoara;Pública;9.1
CE;2307304;Juazeiro do Norte;Municipal;5.4
CE;2307304;Juazeiro do Norte;Pública;5.4
CE;2307403;Jucás;Municipal;5.9
CE;2307403;Jucás;Pública;5.9
CE;2307502;Lavras da Mangabeira;Municipal;4.9
CE;2307502;Lavras da Mangabeira;Pública;4.9
CE;2307601;Limoeiro do Norte;Municipal;6.5
CE;2307601;Limoeiro do Norte;Pública;6.5
CE;2307635;Madalena;Municipal;5.7
CE;2307635;Madalena;Pública;5.7
CE;2307650;Maracanaú;Estadual;0.0
CE;2307650;Maracanaú;Municipal;5.7
CE;2307650;Maracanaú;Pública;5.7
CE;2307700;Maranguape;Estadual;0.0
CE;2307700;Maranguape;Municipal;5.8
CE;2307700;Maranguape;Pública;5.8
CE;2307809;Marco;Municipal;7.0
CE;2307809;Marco;Pública;7.0
CE;2307908;Martinópole;Municipal;6.9
CE;2307908;Martinópole;Pública;6.9
CE;2308005;Massapê;Municipal;7.5
CE;2308005;Massapê;Pública;7.5
CE;2308104;Mauriti;Municipal;5.0
CE;2308104;Mauriti;Pública;5.0
CE;2308203;Meruoca;Municipal;7.3
CE;2308203;Meruoca;Pública;7.3
CE;2308302;Milagres;Municipal;4.9
CE;2308302;Milagres;Pública;4.9
CE;2308351;Milhã;Municipal;8.6
CE;2308351;Milhã;Pública;8.6
CE;2308377;Miraíma;Estadual;0.0
CE;2308377;Miraíma;Municipal;5.0
CE;2308377;Miraíma;Pública;5.0
CE;2308401;Missão Velha;Municipal;4.7
CE;2308401;Missão Velha;Pública;4.7
CE;2308500;Mombaça;Municipal;6.6
CE;2308500;Mombaça;Pública;6.6
CE;2308609;Monsenhor Tabosa;Estadual;7.9
CE;2308609;Monsenhor Tabosa;Municipal;6.3
CE;2308609;Monsenhor Tabosa;Pública;6.8
CE;2308708;Morada Nova;Municipal;5.7
CE;2308708;Morada Nova;Pública;5.7
CE;2308807;Moraújo;Municipal;6.1
CE;2308807;Moraújo;Pública;6.1
CE;2308906;Morrinhos;Municipal;5.7
CE;2308906;Morrinhos;Pública;5.7
CE;2309003;Mucambo;Municipal;9.4
CE;2309003;Mucambo;Pública;9.4
CE;2309102;Mulungu;Municipal;5.6
CE;2309102;Mulungu;Pública;5.6
CE;2309201;Nova Olinda;Municipal;6.7
CE;2309201;Nova Olinda;Pública;6.7
CE;2309300;Nova Russas;Municipal;7.2
CE;2309300;Nova Russas;Pública;7.2
CE;2309409;Novo Oriente;Municipal;8.9
CE;2309409;Novo Oriente;Pública;8.9
CE;2309458;Ocara;Municipal;5.9
CE;2309458;Ocara;Pública;5.9
CE;2309508;Orós;Municipal;5.6
CE;2309508;Orós;Pública;5.6
CE;2309607;Pacajus;Municipal;6.4
CE;2309607;Pacajus;Pública;6.4
CE;2309706;Pacatuba;Estadual;0.0
CE;2309706;Pacatuba;Municipal;5.5
CE;2309706;Pacatuba;Pública;5.5
CE;2309805;Pacoti;Municipal;5.2
CE;2309805;Pacoti;Pública;5.2
CE;2309904;Pacujá;Municipal;7.2
CE;2309904;Pacujá;Pública;7.2
CE;2310001;Palhano;Municipal;6.3
CE;2310001;Palhano;Pública;6.3
CE;2310100;Palmácia;Municipal;5.8
CE;2310100;Palmácia;Pública;5.8
CE;2310209;Paracuru;Municipal;6.6
CE;2310209;Paracuru;Pública;6.6
CE;2310258;Paraipaba;Municipal;5.9
CE;2310258;Paraipaba;Pública;5.9
CE;2310308;Parambu;Municipal;6.3
CE;2310308;Parambu;Pública;6.3
CE;2310407;Paramoti;Municipal;5.8
CE;2310407;Paramoti;Pública;5.8
CE;2310506;Pedra Branca;Municipal;8.6
CE;2310506;Pedra Branca;Pública;8.6
CE;2310605;Penaforte;Municipal;5.2
CE;2310605;Penaforte;Pública;5.2
CE;2310704;Pentecoste;Municipal;6.1
CE;2310704;Pentecoste;Pública;6.1
CE;2310803;Pereiro;Municipal;6.6
CE;2310803;Pereiro;Pública;6.6
CE;2310852;Pindoretama;Municipal;6.1
CE;2310852;Pindoretama;Pública;6.1
CE;2310902;Piquet Carneiro;Municipal;7.9
CE;2310902;Piquet Carneiro;Pública;7.9
CE;2310951;Pires Ferreira;Municipal;9.1
CE;2310951;Pires Ferreira;Pública;9.1
CE;2311009;Poranga;Estadual;6.2
CE;2311009;Poranga;Municipal;6.1
CE;2311009;Poranga;Pública;6.2
CE;2311108;Porteiras;Municipal;5.6
CE;2311108;Porteiras;Pública;5.6
CE;2311207;Potengi;Municipal;5.2
CE;2311207;Potengi;Pública;5.2
CE;2311231;Potiretama;Municipal;6.2
CE;2311231;Potiretama;Pública;6.2
CE;2311264;Quiterianópolis;Municipal;5.9
CE;2311264;Quiterianópolis;Pública;5.9
CE;2311306;Quixadá;Municipal;5.3
CE;2311306;Quixadá;Pública;5.3
CE;2311355;Quixelô;Municipal;5.5
CE;2311355;Quixelô;Pública;5.5
CE;2311405;Quixeramobim;Municipal;7.8
CE;2311405;Quixeramobim;Pública;7.8
CE;2311504;Quixeré;Municipal;6.3
CE;2311504;Quixeré;Pública;6.3
CE;2311603;Redenção;Municipal;5.9
CE;2311603;Redenção;Pública;5.9
CE;2311702;Reriutaba;Municipal;8.2
CE;2311702;Reriutaba;Pública;8.2
CE;2311801;Russas;Estadual;0.0
CE;2311801;Russas;Municipal;6.1
CE;2311801;Russas;Pública;6.1
CE;2311900;Saboeiro;Municipal;5.4
CE;2311900;Saboeiro;Pública;5.4
CE;2311959;Salitre;Municipal;5.5
CE;2311959;Salitre;Pública;5.5
CE;2312007;Santana do Acaraú;Municipal;6.4
CE;2312007;Santana do Acaraú;Pública;6.4
CE;2312106;Santana do Cariri;Municipal;4.8
CE;2312106;Santana do Cariri;Pública;4.8
CE;2312205;Santa Quitéria;Municipal;6.3
CE;2312205;Santa Quitéria;Pública;6.3
CE;2312304;São Benedito;Municipal;7.3
CE;2312304;São Benedito;Pública;7.3
CE;2312403;São Gonçalo do Amarante;Municipal;6.1
CE;2312403;São Gonçalo do Amarante;Pública;6.1
CE;2312502;São João do Jaguaribe;Municipal;6.2
CE;2312502;São João do Jaguaribe;Pública;6.2
CE;2312601;São Luís do Curu;Municipal;5.1
CE;2312601;São Luís do Curu;Pública;5.1
CE;2312700;Senador Pompeu;Municipal;8.1
CE;2312700;Senador Pompeu;Pública;8.1
CE;2312809;Senador Sá;Municipal;6.5
CE;2312809;Senador Sá;Pública;6.5
CE;2312908;Sobral;Municipal;8.0
CE;2312908;Sobral;Pública;8.0
CE;2313005;Solonópole;Municipal;7.2
CE;2313005;Solonópole;Pública;7.2
CE;2313104;Tabuleiro do Norte;Estadual;0.0
CE;2313104;Tabuleiro do Norte;Municipal;6.1
CE;2313104;Tabuleiro do Norte;Pública;6.1
CE;2313203;Tamboril;Municipal;6.6
CE;2313203;Tamboril;Pública;6.6
CE;2313252;Tarrafas;Municipal;5.4
CE;2313252;Tarrafas;Pública;5.4
CE;2313302;Tauá;Municipal;5.8
CE;2313302;Tauá;Pública;5.8
CE;2313351;Tejuçuoca;Municipal;5.7
CE;2313351;Tejuçuoca;Pública;5.7
CE;2313401;Tianguá;Municipal;5.6
CE;2313401;Tianguá;Pública;5.6
CE;2313500;Trairi;Municipal;5.7
CE;2313500;Trairi;Pública;5.7
CE;2313559;Tururu;Municipal;5.4
CE;2313559;Tururu;Pública;5.4
CE;2313609;Ubajara;Municipal;6.1
CE;2313609;Ubajara;Pública;6.1
CE;2313708;Umari;Municipal;5.0
CE;2313708;Umari;Pública;5.0
CE;2313757;Umirim;Municipal;5.2
CE;2313757;Umirim;Pública;5.2
CE;2313807;Uruburetama;Municipal;5.4
CE;2313807;Uruburetama;Pública;5.4
CE;2313906;Uruoca;Municipal;8.4
CE;2313906;Uruoca;Pública;8.4
CE;2313955;Varjota;Municipal;6.2
CE;2313955;Varjota;Pública;6.2
CE;2314003;Várzea Alegre;Municipal;6.1
CE;2314003;Várzea Alegre;Pública;6.1
CE;2314102;Viçosa do Ceará;Municipal;6.1
CE;2314102;Viçosa do Ceará;Pública;6.1
RN;2400109;Acari;Estadual;0.0
RN;2400109;Acari;Municipal;5.8
RN;2400109;Acari;Pública;5.8
RN;2400208;Açu;Estadual;0.0
RN;2400208;Açu;Municipal;4.5
RN;2400208;Açu;Pública;4.5
RN;2400307;Afonso Bezerra;Estadual;3.5
RN;2400307;Afonso Bezerra;Municipal;0.0
RN;2400307;Afonso Bezerra;Pública;3.4
RN;2400406;Água Nova;Estadual;0.0
RN;2400406;Água Nova;Municipal;5.1
RN;2400406;Água Nova;Pública;5.1
RN;2400505;Alexandria;Estadual;0.0
RN;2400505;Alexandria;Municipal;4.6
RN;2400505;Alexandria;Pública;4.6
RN;2400604;Almino Afonso;Estadual;4.2
RN;2400604;Almino Afonso;Municipal;4.6
RN;2400604;Almino Afonso;Pública;4.4
RN;2400703;Alto do Rodrigues;Estadual;0.0
RN;2400703;Alto do Rodrigues;Municipal;5.6
RN;2400703;Alto do Rodrigues;Pública;5.6
RN;2400802;Angicos;Estadual;4.2
RN;2400802;Angicos;Municipal;4.3
RN;2400802;Angicos;Pública;4.3
RN;2400901;Antônio Martins;Estadual;0.0
RN;2400901;Antônio Martins;Municipal;0.0
RN;2400901;Antônio Martins;Pública;3.7
RN;2401008;Apodi;Estadual;4.2
RN;2401008;Apodi;Municipal;5.3
RN;2401008;Apodi;Pública;4.9
RN;2401107;Areia Branca;Estadual;3.9
RN;2401107;Areia Branca;Municipal;4.9
RN;2401107;Areia Branca;Pública;4.6
RN;2401206;Arês;Estadual;0.0
RN;2401206;Arês;Municipal;3.5
RN;2401206;Arês;Pública;3.5
RN;2401305;Campo Grande;Estadual;0.0
RN;2401305;Campo Grande;Municipal;5.2
RN;2401305;Campo Grande;Pública;5.0
RN;2401404;Baía Formosa;Estadual;0.0
RN;2401404;Baía Formosa;Municipal;0.0
RN;2401404;Baía Formosa;Pública;0.0
RN;2401453;Baraúna;Estadual;0.0
RN;2401453;Baraúna;Municipal;4.3
RN;2401453;Baraúna;Pública;4.3
RN;2401503;Barcelona;Estadual;0.0
RN;2401503;Barcelona;Municipal;0.0
RN;2401503;Barcelona;Pública;0.0
RN;2401602;Bento Fernandes;Estadual;0.0
RN;2401602;Bento Fernandes;Municipal;0.0
RN;2401602;Bento Fernandes;Pública;0.0
RN;2401651;Bodó;Municipal;0.0
RN;2401651;Bodó;Pública;0.0
RN;2401701;Bom Jesus;Estadual;5.0
RN;2401701;Bom Jesus;Municipal;4.0
RN;2401701;Bom Jesus;Pública;4.3
RN;2401800;Brejinho;Estadual;5.5
RN;2401800;Brejinho;Municipal;4.7
RN;2401800;Brejinho;Pública;5.1
RN;2401859;Caiçara do Norte;Estadual;0.0
RN;2401859;Caiçara do Norte;Municipal;3.4
RN;2401859;Caiçara do Norte;Pública;3.6
RN;2401909;Caiçara do Rio do Vento;Estadual;4.7
RN;2401909;Caiçara do Rio do Vento;Municipal;0.0
RN;2401909;Caiçara do Rio do Vento;Pública;4.4
RN;2402006;Caicó;Estadual;5.6
RN;2402006;Caicó;Municipal;5.3
RN;2402006;Caicó;Pública;5.4
RN;2402105;Campo Redondo;Estadual;5.3
RN;2402105;Campo Redondo;Municipal;5.2
RN;2402105;Campo Redondo;Pública;5.3
RN;2402204;Canguaretama;Estadual;0.0
RN;2402204;Canguaretama;Municipal;4.1
RN;2402204;Canguaretama;Pública;4.1
RN;2402303;Caraúbas;Estadual;5.1
RN;2402303;Caraúbas;Municipal;4.4
RN;2402303;Caraúbas;Pública;4.6
RN;2402402;Carnaúba dos Dantas;Estadual;0.0
RN;2402402;Carnaúba dos Dantas;Municipal;5.8
RN;2402402;Carnaúba dos Dantas;Pública;5.8
RN;2402501;Carnaubais;Estadual;0.0
RN;2402501;Carnaubais;Municipal;0.0
RN;2402501;Carnaubais;Pública;4.4
RN;2402600;Ceará-Mirim;Estadual;4.2
RN;2402600;Ceará-Mirim;Municipal;4.1
RN;2402600;Ceará-Mirim;Pública;4.1
RN;2402709;Cerro Corá;Municipal;4.7
RN;2402709;Cerro Corá;Pública;4.7
RN;2402808;Coronel Ezequiel;Estadual;0.0
RN;2402808;Coronel Ezequiel;Municipal;3.8
RN;2402808;Coronel Ezequiel;Pública;3.8
RN;2402907;Coronel João Pessoa;Estadual;0.0
RN;2402907;Coronel João Pessoa;Municipal;0.0
RN;2402907;Coronel João Pessoa;Pública;0.0
RN;2403004;Cruzeta;Estadual;7.0
RN;2403004;Cruzeta;Municipal;6.2
RN;2403004;Cruzeta;Pública;6.4
RN;2403103;Currais Novos;Estadual;5.0
RN;2403103;Currais Novos;Municipal;5.2
RN;2403103;Currais Novos;Pública;5.2
RN;2403202;Doutor Severiano;Estadual;0.0
RN;2403202;Doutor Severiano;Municipal;5.2
RN;2403202;Doutor Severiano;Pública;5.2
RN;2403251;Parnamirim;Estadual;0.0
RN;2403251;Parnamirim;Municipal;4.6
RN;2403251;Parnamirim;Pública;4.5
RN;2403301;Encanto;Estadual;0.0
RN;2403301;Encanto;Municipal;4.9
RN;2403301;Encanto;Pública;4.9
RN;2403400;Equador;Estadual;0.0
RN;2403400;Equador;Municipal;5.2
RN;2403400;Equador;Pública;5.2
RN;2403509;Espírito Santo;Estadual;0.0
RN;2403509;Espírito Santo;Municipal;3.6
RN;2403509;Espírito Santo;Pública;3.6
RN;2403608;Extremoz;Estadual;4.1
RN;2403608;Extremoz;Municipal;3.9
RN;2403608;Extremoz;Pública;3.9
RN;2403707;Felipe Guerra;Estadual;0.0
RN;2403707;Felipe Guerra;Municipal;4.9
RN;2403707;Felipe Guerra;Pública;4.9
RN;2403756;Fernando Pedroza;Estadual;0.0
RN;2403756;Fernando Pedroza;Municipal;3.4
RN;2403756;Fernando Pedroza;Pública;4.1
RN;2403806;Florânia;Estadual;0.0
RN;2403806;Florânia;Municipal;4.2
RN;2403806;Florânia;Pública;4.8
RN;2403905;Francisco Dantas;Estadual;0.0
RN;2403905;Francisco Dantas;Municipal;0.0
RN;2403905;Francisco Dantas;Pública;0.0
RN;2404002;Frutuoso Gomes;Estadual;5.6
RN;2404002;Frutuoso Gomes;Municipal;0.0
RN;2404002;Frutuoso Gomes;Pública;4.8
RN;2404101;Galinhos;Estadual;0.0
RN;2404101;Galinhos;Municipal;0.0
RN;2404101;Galinhos;Pública;0.0
RN;2404200;Goianinha;Municipal;4.3
RN;2404200;Goianinha;Pública;4.3
RN;2404309;Governador Dix-Sept Rosado;Estadual;5.8
RN;2404309;Governador Dix-Sept Rosado;Municipal;0.0
RN;2404309;Governador Dix-Sept Rosado;Pública;0.0
RN;2404408;Grossos;Estadual;0.0
RN;2404408;Grossos;Municipal;0.0
RN;2404408;Grossos;Pública;4.5
RN;2404507;Guamaré;Estadual;0.0
RN;2404507;Guamaré;Municipal;0.0
RN;2404507;Guamaré;Pública;0.0
RN;2404606;Ielmo Marinho;Municipal;0.0
RN;2404606;Ielmo Marinho;Pública;0.0
RN;2404705;Ipanguaçu;Estadual;0.0
RN;2404705;Ipanguaçu;Municipal;0.0
RN;2404705;Ipanguaçu;Pública;3.9
RN;2404804;Ipueira;Municipal;5.3
RN;2404804;Ipueira;Pública;5.3
RN;2404853;Itajá;Estadual;0.0
RN;2404853;Itajá;Municipal;4.7
RN;2404853;Itajá;Pública;4.7
RN;2404903;Itaú;Estadual;4.2
RN;2404903;Itaú;Municipal;4.9
RN;2404903;Itaú;Pública;4.7
RN;2405009;Jaçanã;Estadual;5.0
RN;2405009;Jaçanã;Municipal;4.2
RN;2405009;Jaçanã;Pública;4.7
RN;2405108;Jandaíra;Estadual;5.0
RN;2405108;Jandaíra;Municipal;4.1
RN;2405108;Jandaíra;Pública;4.4
RN;2405207;Janduís;Estadual;5.1
RN;2405207;Janduís;Municipal;3.8
RN;2405207;Janduís;Pública;4.2
RN;2405306;Januário Cicco;Municipal;0.0
RN;2405306;Januário Cicco;Pública;0.0
RN;2405405;Japi;Estadual;3.8
RN;2405405;Japi;Municipal;3.7
RN;2405405;Japi;Pública;3.7
RN;2405504;Jardim de Angicos;Estadual;0.0
RN;2405504;Jardim de Angicos;Municipal;0.0
RN;2405504;Jardim de Angicos;Pública;0.0
RN;2405603;Jardim de Piranhas;Estadual;0.0
RN;2405603;Jardim de Piranhas;Municipal;4.5
RN;2405603;Jardim de Piranhas;Pública;4.7
RN;2405702;Jardim do Seridó;Estadual;6.2
RN;2405702;Jardim do Seridó;Municipal;5.2
RN;2405702;Jardim do Seridó;Pública;5.6
RN;2405801;João Câmara;Estadual;2.0
RN;2405801;João Câmara;Municipal;4.2
RN;2405801;João Câmara;Pública;4.1
RN;2405900;João Dias;Estadual;0.0
RN;2405900;João Dias;Municipal;0.0
RN;2405900;João Dias;Pública;0.0
RN;2406007;José da Penha;Estadual;0.0
RN;2406007;José da Penha;Municipal;4.0
RN;2406007;José da Penha;Pública;4.0
RN;2406106;Jucurutu;Estadual;0.0
RN;2406106;Jucurutu;Municipal;4.2
RN;2406106;Jucurutu;Pública;4.2
RN;2406155;Jundiá;Municipal;4.4
RN;2406155;Jundiá;Pública;4.4
RN;2406205;Lagoa d'Anta;Estadual;4.2
RN;2406205;Lagoa d'Anta;Municipal;0.0
RN;2406205;Lagoa d'Anta;Pública;4.3
RN;2406304;Lagoa de Pedras;Estadual;0.0
RN;2406304;Lagoa de Pedras;Municipal;0.0
RN;2406304;Lagoa de Pedras;Pública;0.0
RN;2406403;Lagoa de Velhos;Estadual;3.3
RN;2406403;Lagoa de Velhos;Municipal;5.0
RN;2406403;Lagoa de Velhos;Pública;4.5
RN;2406502;Lagoa Nova;Estadual;0.0
RN;2406502;Lagoa Nova;Municipal;4.5
RN;2406502;Lagoa Nova;Pública;4.5
RN;2406601;Lagoa Salgada;Estadual;4.4
RN;2406601;Lagoa Salgada;Municipal;4.6
RN;2406601;Lagoa Salgada;Pública;4.5
RN;2406700;Lajes;Estadual;0.0
RN;2406700;Lajes;Municipal;4.7
RN;2406700;Lajes;Pública;4.5
RN;2406809;Lajes Pintadas;Estadual;0.0
RN;2406809;Lajes Pintadas;Municipal;0.0
RN;2406809;Lajes Pintadas;Pública;0.0
RN;2406908;Lucrécia;Estadual;0.0
RN;2406908;Lucrécia;Municipal;0.0
RN;2406908;Lucrécia;Pública;4.4
RN;2407005;Luís Gomes;Estadual;6.3
RN;2407005;Luís Gomes;Municipal;3.6
RN;2407005;Luís Gomes;Pública;4.1
RN;2407104;Macaíba;Estadual;4.5
RN;2407104;Macaíba;Municipal;4.3
RN;2407104;Macaíba;Pública;4.4
RN;2407203;Macau;Estadual;4.6
RN;2407203;Macau;Municipal;4.3
RN;2407203;Macau;Pública;4.5
RN;2407252;Major Sales;Municipal;0.0
RN;2407252;Major Sales;Pública;0.0
RN;2407302;Marcelino Vieira;Estadual;0.0
RN;2407302;Marcelino Vieira;Municipal;0.0
RN;2407302;Marcelino Vieira;Pública;3.9
RN;2407401;Martins;Estadual;6.2
RN;2407401;Martins;Municipal;4.2
RN;2407401;Martins;Pública;5.0
RN;2407500;Maxaranguape;Estadual;0.0
RN;2407500;Maxaranguape;Municipal;0.0
RN;2407500;Maxaranguape;Pública;0.0
RN;2407609;Messias Targino;Estadual;0.0
RN;2407609;Messias Targino;Municipal;0.0
RN;2407609;Messias Targino;Pública;4.1
RN;2407708;Montanhas;Estadual;0.0
RN;2407708;Montanhas;Municipal;4.3
RN;2407708;Montanhas;Pública;4.3
RN;2407807;Monte Alegre;Estadual;0.0
RN;2407807;Monte Alegre;Municipal;4.3
RN;2407807;Monte Alegre;Pública;4.3
RN;2407906;Monte das Gameleiras;Estadual;0.0
RN;2407906;Monte das Gameleiras;Municipal;0.0
RN;2407906;Monte das Gameleiras;Pública;0.0
RN;2408003;Mossoró;Estadual;4.8
RN;2408003;Mossoró;Municipal;5.3
RN;2408003;Mossoró;Pública;5.1
RN;2408102;Natal;Federal;0.0
RN;2408102;Natal;Estadual;4.4
RN;2408102;Natal;Municipal;4.3
RN;2408102;Natal;Pública;4.4
RN;2408201;Nísia Floresta;Estadual;0.0
RN;2408201;Nísia Floresta;Municipal;4.3
RN;2408201;Nísia Floresta;Pública;4.3
RN;2408300;Nova Cruz;Estadual;4.0
RN;2408300;Nova Cruz;Municipal;3.9
RN;2408300;Nova Cruz;Pública;3.9
RN;2408409;Olho d'Água do Borges;Estadual;2.8
RN;2408409;Olho d'Água do Borges;Municipal;4.6
RN;2408409;Olho d'Água do Borges;Pública;4.1
RN;2408508;Ouro Branco;Estadual;0.0
RN;2408508;Ouro Branco;Municipal;0.0
RN;2408508;Ouro Branco;Pública;0.0
RN;2408607;Paraná;Municipal;4.8
RN;2408607;Paraná;Pública;4.8
RN;2408706;Paraú;Estadual;0.0
RN;2408706;Paraú;Municipal;0.0
RN;2408706;Paraú;Pública;0.0
RN;2408805;Parazinho;Estadual;0.0
RN;2408805;Parazinho;Municipal;4.2
RN;2408805;Parazinho;Pública;4.2
RN;2408904;Parelhas;Estadual;6.0
RN;2408904;Parelhas;Municipal;3.9
RN;2408904;Parelhas;Pública;4.8
RN;2408953;Rio do Fogo;Estadual;0.0
RN;2408953;Rio do Fogo;Municipal;0.0
RN;2408953;Rio do Fogo;Pública;0.0
RN;2409100;Passa e Fica;Estadual;4.6
RN;2409100;Passa e Fica;Municipal;4.3
RN;2409100;Passa e Fica;Pública;4.4
RN;2409209;Passagem;Estadual;0.0
RN;2409209;Passagem;Municipal;0.0
RN;2409209;Passagem;Pública;0.0
RN;2409308;Patu;Estadual;4.5
RN;2409308;Patu;Municipal;4.3
RN;2409308;Patu;Pública;4.4
